,Init Bwd Win Bytes,Init Fwd Win Bytes,Flow Packets/s,Packet Length Variance,Flow Bytes/s,Flow IAT Mean,Idle Mean,Idle Max,Bwd IAT Min,Idle Min,Label
1941183,28960,29200,0.721478208,0.0,0.0,1848057.6,0.0,0,0,0,2
1941184,28960,29200,0.794868804,0.0,0.0,1677425.6,0.0,0,0,0,2
1941185,28960,29200,0.693227685,0.0,0.0,1923370.0,0.0,0,0,0,2
1941188,28960,29200,0.766488215,0.0,0.0,1739535.4,0.0,0,0,0,2
1941196,28960,29200,0.67096363,0.0,0.0,1987191.6,0.0,0,0,0,2
1941199,28960,29200,0.702003289,0.0,0.0,1899326.4,0.0,0,0,0,2
1941229,28960,29200,0.773523976,0.0,0.0,1723713.0,0.0,0,0,0,2
1941230,235,29200,0.817061386,27573.5,76.90590292,1398740.9,0.0,0,1175,0,2
1941231,1176,29200,8.728897145,130047.0,3300.688869,114936.4,0.0,0,12,0,2
1941241,28960,29200,0.776919282,0.0,0.0,1716180.0,0.0,0,0,0,2
1941245,1174,1444,23809.52381,0.0,0.0,84.0,0.0,0,0,0,2
1941248,28960,29200,0.680285414,0.0,0.0,1959961.6,0.0,0,0,0,2
1941255,28960,29200,0.712164482,0.0,0.0,1872226.6,0.0,0,0,0,2
1941275,28960,29200,0.784639582,0.0,0.0,1699294.0,0.0,0,0,0,2
1941293,28960,29200,0.683191708,0.0,0.0,1951624.0,0.0,0,0,0,2
1941310,235,237,28571.42857,0.0,0.0,70.0,0.0,0,0,0,2
1941320,28960,29200,0.716830719,0.0,0.0,1860039.4,0.0,0,0,0,2
1941643,28960,29200,0.789489526,0.0,0.0,1688855.0,0.0,0,0,0,2
1941751,28960,29200,0.687919244,0.0,0.0,1938212.0,0.0,0,0,0,2
1941901,28960,29200,0.766986596,0.0,0.0,1738405.0,0.0,0,0,0,2
1941977,28960,29200,0.67224134,0.0,0.0,1983414.6,0.0,0,0,0,2
1942122,28960,29200,0.70425139,0.0,0.0,1893263.4,0.0,0,0,0,2
1942148,28960,29200,0.780748918,0.0,0.0,1707762.0,0.0,0,0,0,2
1942155,28960,29200,0.682132311,0.0,0.0,1954655.0,0.0,0,0,0,2
1942156,28960,29200,0.713672084,0.0,0.0,1868271.6,0.0,0,0,0,2
1942173,28960,29200,0.785525283,0.0,0.0,1697378.0,0.0,0,0,0,2
1942184,28960,29200,0.687403334,0.0,0.0,1939666.6,0.0,0,0,0,2
1942194,28960,29200,0.719127368,0.0,0.0,1854099.0,0.0,0,0,0,2
1942203,236,29200,0.909496772,48902.0,109.8217352,1256581.9,0.0,0,3191,0,2
1942206,1174,29200,8.959396714,130104.945,3389.570328,111979.414,0.0,0,3,0,2
1942221,28960,29200,0.759210793,0.0,0.0,1756209.6,0.0,0,0,0,2
1942224,28960,29200,0.798844711,0.0,0.0,1669077.0,0.0,0,0,0,2
1942226,28960,29200,0.693970833,0.0,0.0,1921310.4,0.0,0,0,0,2
1942230,28960,29200,0.76531442,0.0,0.0,1742203.4,0.0,0,0,0,2
1942232,236,237,27397.26027,0.0,0.0,73.0,0.0,0,0,0,2
1942234,28960,29200,0.669137904,0.0,0.0,1992613.6,0.0,0,0,0,2
1942236,28960,29200,0.699029276,0.0,0.0,1907407.0,0.0,0,0,0,2
1942316,28960,29200,0.780241173,0.0,0.0,1708873.4,0.0,0,0,0,2
1942319,28960,29200,0.684703585,0.0,0.0,1947314.6,0.0,0,0,0,2
1942324,28960,29200,0.71501618,0.0,0.0,1864759.6,0.0,0,0,0,2
1942338,28960,29200,0.787445597,0.0,0.0,1693238.6,0.0,0,0,0,2
1942340,28960,29200,0.700159741,0.0,0.0,1904327.4,0.0,0,0,0,2
1942350,28960,29200,0.772108209,0.0,0.0,1726873.6,0.0,0,0,0,2
1942352,28960,29200,0.675678871,0.0,0.0,1973324.0,0.0,0,0,0,2
1942354,28960,29200,0.704883202,0.0,0.0,1891566.4,0.0,0,0,0,2
1942356,28960,29200,0.780632812,0.0,0.0,1708016.0,0.0,0,0,0,2
1942362,28960,29200,0.682194203,0.0,0.0,1954477.6,0.0,0,0,0,2
1942377,28960,29200,0.713121671,0.0,0.0,1869713.6,0.0,0,0,0,2
1942379,235,29200,0.937186152,27573.5,88.2126466,1219455.9,0.0,0,1242,0,2
1942382,1176,29200,9.025767213,130043.06,3412.916002,111155.98,0.0,0,3,0,2
1942385,28960,29200,0.719722964,0.0,0.0,1852564.6,0.0,0,0,0,2
1942439,28960,29200,0.792221337,0.0,0.0,1683031.4,0.0,0,0,0,2
1942497,28960,29200,0.692333189,0.0,0.0,1925855.0,0.0,0,0,0,2
1942573,235,237,43478.26087,0.0,0.0,46.0,0.0,0,0,0,2
1942580,28960,29200,0.76240054,0.0,0.0,1748862.0,0.0,0,0,0,2
1942597,28960,29200,0.667842403,0.0,0.0,1996479.0,0.0,0,0,0,2
1942599,28960,29200,0.698597583,0.0,0.0,1908585.6,0.0,0,0,0,2
1942610,28960,29200,0.769605952,0.0,0.0,1732488.4,0.0,0,0,0,2
1942614,28960,29200,0.673821982,0.0,0.0,1978762.0,0.0,0,0,0,2
1942628,28960,29200,0.703912557,0.0,0.0,1894174.6,0.0,0,0,0,2
1942644,28960,29200,0.786026338,0.0,0.0,1696296.0,0.0,0,0,0,2
1942646,28960,29200,0.686477021,0.0,0.0,1942284.0,0.0,0,0,0,2
1942650,28960,29200,0.718388869,0.0,0.0,1856005.0,0.0,0,0,0,2
1942653,28960,29200,0.753002125,0.0,0.0,1770690.0,0.0,0,0,0,2
1942659,28960,29200,0.674055778,0.0,0.0,1978075.6,0.0,0,0,0,2
1942661,28960,29200,0.706697674,0.0,0.0,1886709.6,0.0,0,0,0,2
1942666,28960,29200,0.777705062,0.0,0.0,1714446.0,0.0,0,0,0,2
1942667,28960,29200,0.679363518,0.0,0.0,1962621.4,0.0,0,0,0,2
1942669,28960,29200,0.795086682,0.0,0.0,1676966.0,0.0,0,0,0,2
1942672,236,29200,1.064361543,48902.0,128.5216564,1073749.0,0.0,0,3098,0,2
1942673,1174,29200,9.318601969,130136.11,3525.679396,107662.93,0.0,0,49,0,2
1942677,28960,29200,0.715887128,0.0,0.0,1862491.0,0.0,0,0,0,2
1942678,1176,1444,21978.02198,0.0,0.0,91.0,0.0,0,0,0,2
1942685,28960,29200,0.792166895,0.0,0.0,1683147.0,0.0,0,0,0,2
1942688,28960,29200,0.690597123,0.0,0.0,1930696.4,0.0,0,0,0,2
1942692,236,237,19607.84314,0.0,0.0,102.0,0.0,0,0,0,2
1942695,28960,29200,0.755340351,0.0,0.0,1765208.6,0.0,0,0,0,2
1942698,28960,29200,0.797244881,0.0,0.0,1672426.4,0.0,0,0,0,2
1942699,28960,29200,0.694635469,0.0,0.0,1919472.0,0.0,0,0,0,2
1942780,28960,29200,0.761699321,0.0,0.0,1750472.0,0.0,0,0,0,2
1942873,28960,29200,0.798320971,0.0,0.0,1670172.0,0.0,0,0,0,2
1942913,28960,29200,0.696820408,0.0,0.0,1913453.4,0.0,0,0,0,2
1942916,28960,29200,0.765684765,0.0,0.0,1741360.6,0.0,0,0,0,2
1942919,28960,29200,0.670125856,0.0,0.0,1989676.0,0.0,0,0,0,2
1942922,28960,29200,0.708961288,0.0,0.0,1880685.6,0.0,0,0,0,2
1942927,28960,29200,0.759341514,0.0,0.0,1755907.4,0.0,0,0,0,2
1942931,28960,29200,0.667179617,0.0,0.0,1998462.4,0.0,0,0,0,2
1942934,28960,29200,0.697167513,0.0,0.0,1912500.6,0.0,0,0,0,2
1942944,28960,29200,0.768775861,0.0,0.0,1734359.0,0.0,0,0,0,2
1942968,28960,29200,0.672650227,0.0,0.0,1982209.0,0.0,0,0,0,2
1942990,235,29200,0.816982034,27573.5,76.89843392,1398876.8,0.0,0,1192,0,2
1943220,1176,29200,9.051851304,130087.55,3423.074036,110835.664,0.0,0,4,0,2
1943226,28960,29200,0.675238368,0.0,0.0,1974611.4,0.0,0,0,0,2
1943237,1174,1444,35714.28571,0.0,0.0,56.0,0.0,0,0,0,2
1943252,28960,29200,0.705650941,0.0,0.0,1889508.4,0.0,0,0,0,2
1943328,28960,29200,0.776553218,0.0,0.0,1716989.0,0.0,0,0,0,2
1943332,28960,29200,0.678167713,0.0,0.0,1966082.0,0.0,0,0,0,2
1943333,28960,29200,0.711655385,0.0,0.0,1873566.0,0.0,0,0,0,2
1943337,235,237,17857.14286,0.0,0.0,112.0,0.0,0,0,0,2
1943342,28960,29200,0.783507021,0.0,0.0,1701750.4,0.0,0,0,0,2
1943357,28960,29200,0.684126019,0.0,0.0,1948958.6,0.0,0,0,0,2
1943360,28960,29200,0.715852665,0.0,0.0,1862580.6,0.0,0,0,0,2
1943388,28960,29200,0.790650245,0.0,0.0,1686375.6,0.0,0,0,0,2
1943391,28960,29200,0.688754922,0.0,0.0,1935860.4,0.0,0,0,0,2
1943398,28960,29200,0.762167383,0.0,0.0,1749397.0,0.0,0,0,0,2
1943400,28960,29200,0.671912737,0.0,0.0,1984384.6,0.0,0,0,0,2
1943403,28960,29200,0.702478308,0.0,0.0,1898042.0,0.0,0,0,0,2
1943415,28960,29200,0.773778354,0.0,0.0,1723146.4,0.0,0,0,0,2
1943422,28960,29200,0.681403494,0.0,0.0,1956745.6,0.0,0,0,0,2
1943433,28960,29200,0.713234076,0.0,0.0,1869419.0,0.0,0,0,0,2
1943437,28960,29200,0.794360201,0.0,0.0,1678499.6,0.0,0,0,0,2
1943444,236,29200,0.90947051,48902.0,109.818564,1256618.1,0.0,0,4160,0,2
1943445,1174,29200,9.013570061,130150.83,3387.818857,111304.04,0.0,0,4,0,2
1943449,28960,29200,0.752377937,0.0,0.0,1772159.0,0.0,0,0,0,2
1943450,28960,29200,0.790855496,0.0,0.0,1685938.0,0.0,0,0,0,2
1943452,28960,29200,0.689255642,0.0,0.0,1934454.0,0.0,0,0,0,2
1943457,28960,29200,0.759933711,0.0,0.0,1754539.0,0.0,0,0,0,2
1943459,28960,29200,0.666629113,0.0,0.0,2000112.6,0.0,0,0,0,2
1943463,28960,29200,0.698133157,0.0,0.0,1909855.4,0.0,0,0,0,2
1943528,28960,29200,0.766075276,0.0,0.0,1740473.0,0.0,0,0,0,2
1943537,28960,29200,0.6722497,0.0,0.0,1983390.0,0.0,0,0,0,2
1943540,28960,29200,0.703430773,0.0,0.0,1895472.0,0.0,0,0,0,2
1943545,28960,29200,0.775670174,0.0,0.0,1718943.6,0.0,0,0,0,2
1943546,28960,29200,0.676418594,0.0,0.0,1971166.0,0.0,0,0,0,2
1943547,28960,29200,0.708300574,0.0,0.0,1882440.0,0.0,0,0,0,2
1943550,28960,29200,0.788904842,0.0,0.0,1690106.6,0.0,0,0,0,2
1943551,28960,29200,0.687499388,0.0,0.0,1939395.6,0.0,0,0,0,2
1943569,28960,29200,0.778322625,0.0,0.0,1713085.6,0.0,0,0,0,2
1943583,28960,29200,0.68075767,0.0,0.0,1958602.0,0.0,0,0,0,2
1943616,28960,29200,0.712596733,0.0,0.0,1871091.0,0.0,0,0,0,2
1943693,235,29200,0.817735873,27573.5,76.96938908,1397587.1,0.0,0,1426,0,2
1943705,1176,29200,8.719863534,130046.68,3297.272958,115055.47,0.0,0,48,0,2
1943912,28960,29200,0.751741362,0.0,0.0,1773659.6,0.0,0,0,0,2
1943944,1174,1444,71428.57143,0.0,0.0,28.0,0.0,0,0,0,2
1943957,28960,29200,0.789198088,0.0,0.0,1689478.6,0.0,0,0,0,2
1944011,28960,29200,0.691340972,0.0,0.0,1928619.0,0.0,0,0,0,2
1944379,28960,29200,0.761440211,0.0,0.0,1751067.6,0.0,0,0,0,2
1944498,28960,29200,0.666752678,0.0,0.0,1999742.0,0.0,0,0,0,2
1944553,235,237,27397.26027,0.0,0.0,73.0,0.0,0,0,0,2
1944591,28960,29200,0.697363322,0.0,0.0,1911963.6,0.0,0,0,0,2
1944771,28960,29200,0.768680571,0.0,0.0,1734574.0,0.0,0,0,0,2
1944777,28960,29200,0.673228626,0.0,0.0,1980506.0,0.0,0,0,0,2
1944782,28960,29200,0.70373113,0.0,0.0,1894663.0,0.0,0,0,0,2
1944794,28960,29200,0.775085196,0.0,0.0,1720241.0,0.0,0,0,0,2
1944797,28960,29200,0.677799064,0.0,0.0,1967151.4,0.0,0,0,0,2
1944800,28960,29200,0.708860401,0.0,0.0,1880953.4,0.0,0,0,0,2
1944813,28960,29200,0.785121323,0.0,0.0,1698251.4,0.0,0,0,0,2
1944814,28960,29200,0.69052142,0.0,0.0,1930908.0,0.0,0,0,0,2
1944823,28960,29200,0.759948004,0.0,0.0,1754506.0,0.0,0,0,0,2
1944831,28960,29200,0.79825613,0.0,0.0,1670307.6,0.0,0,0,0,2
1944833,28960,29200,0.699799,0.0,0.0,1905309.0,0.0,0,0,0,2
1944846,236,29200,0.910031861,48902.0,109.8863473,1255843.0,0.0,0,3606,0,2
1944856,1174,29200,8.980063411,130082.98,3397.242816,111721.7,0.0,0,3,0,2
1944865,28960,29200,0.706182647,0.0,0.0,1888085.6,0.0,0,0,0,2
1944906,28960,29200,0.778687631,0.0,0.0,1712282.6,0.0,0,0,0,2
1944907,28960,29200,0.680231156,0.0,0.0,1960118.0,0.0,0,0,0,2
1944909,28960,29200,0.711203157,0.0,0.0,1874757.4,0.0,0,0,0,2
1944912,236,237,25974.02597,0.0,0.0,77.0,0.0,0,0,0,2
1944913,28960,29200,0.784936134,0.0,0.0,1698652.0,0.0,0,0,0,2
1944914,28960,29200,0.686067395,0.0,0.0,1943443.6,0.0,0,0,0,2
1944917,28960,29200,0.753232545,0.0,0.0,1770148.4,0.0,0,0,0,2
1944931,28960,29200,0.790997656,0.0,0.0,1685635.0,0.0,0,0,0,2
1945037,28960,29200,0.691991958,0.0,0.0,1926804.6,0.0,0,0,0,2
1945166,28960,29200,0.760490539,0.0,0.0,1753254.4,0.0,0,0,0,2
1945395,28960,29200,0.798462321,0.0,0.0,1669876.4,0.0,0,0,0,2
1945455,28960,29200,0.695451158,0.0,0.0,1917220.6,0.0,0,0,0,2
1945472,28960,29200,0.765551558,0.0,0.0,1741663.6,0.0,0,0,0,2
1945482,28960,29200,0.669757934,0.0,0.0,1990769.0,0.0,0,0,0,2
1945489,28960,29200,0.699747951,0.0,0.0,1905448.0,0.0,0,0,0,2
1945504,28960,29200,0.776927733,0.0,0.0,1716161.4,0.0,0,0,0,2
1945506,28960,29200,0.679467148,0.0,0.0,1962322.0,0.0,0,0,0,2
1945514,235,29200,0.808470099,27573.5,76.09724804,1413604.8,0.0,0,1330,0,2
1945519,1176,29200,9.0296144,130069.26,3414.547215,111108.62,0.0,0,2,0,2
1945522,28960,29200,0.693696914,0.0,0.0,1922069.0,0.0,0,0,0,2
1945524,1174,1444,37735.84906,0.0,0.0,53.0,0.0,0,0,0,2
1945544,28960,29200,0.762982529,0.0,0.0,1747528.0,0.0,0,0,0,2
1945553,28960,29200,0.668667096,0.0,0.0,1994016.6,0.0,0,0,0,2
1945559,28960,29200,0.712795971,0.0,0.0,1870568.0,0.0,0,0,0,2
1945563,28960,29200,0.749020328,0.0,0.0,1780103.0,0.0,0,0,0,2
1945567,28960,29200,0.785243855,0.0,0.0,1697986.4,0.0,0,0,0,2
1945569,28960,29200,0.685582576,0.0,0.0,1944818.0,0.0,0,0,0,2
1945576,28960,29200,0.754970822,0.0,0.0,1766072.6,0.0,0,0,0,2
1945577,28960,29200,0.793572381,0.0,0.0,1680166.0,0.0,0,0,0,2
1945580,28960,29200,0.691472075,0.0,0.0,1928253.4,0.0,0,0,0,2
1945587,28960,29200,0.75892299,0.0,0.0,1756875.6,0.0,0,0,0,2
1945589,28960,29200,0.667440453,0.0,0.0,1997681.4,0.0,0,0,0,2
1945591,28960,29200,0.697628099,0.0,0.0,1911238.0,0.0,0,0,0,2
1945596,28960,29200,0.768753846,0.0,0.0,1734408.6,0.0,0,0,0,2
1945601,28960,29200,0.67145312,0.0,0.0,1985743.0,0.0,0,0,0,2
1945607,28960,29200,0.703156628,0.0,0.0,1896211.0,0.0,0,0,0,2
1945615,28960,29200,0.770881939,0.0,0.0,1729620.6,0.0,0,0,0,2
1945619,28960,29200,0.789575238,0.0,0.0,1688671.6,0.0,0,0,0,2
1945630,236,29200,0.908036039,48902.0,109.6453518,1258603.2,0.0,0,3065,0,2
1945635,1174,29200,9.301429893,130114.484,3519.030877,107861.695,0.0,0,3,0,2
1945647,28960,29200,0.684515054,0.0,0.0,1947851.0,0.0,0,0,0,2
1945657,28960,29200,0.763934208,0.0,0.0,1745351.0,0.0,0,0,0,2
1945658,28960,29200,0.68044002,0.0,0.0,1959516.4,0.0,0,0,0,2
1945661,28960,29200,0.712172596,0.0,0.0,1872205.4,0.0,0,0,0,2
1945662,236,237,83333.33333,0.0,0.0,24.0,0.0,0,0,0,2
1945663,28960,29200,0.747130924,0.0,0.0,1784604.6,0.0,0,0,0,2
1945664,28960,29200,0.784844342,0.0,0.0,1698850.6,0.0,0,0,0,2
1945666,28960,29200,0.685591036,0.0,0.0,1944794.0,0.0,0,0,0,2
1945701,28960,29200,0.7526067,0.0,0.0,1771620.4,0.0,0,0,0,2
1945712,28960,29200,0.791081818,0.0,0.0,1685455.6,0.0,0,0,0,2
1945717,28960,29200,0.688332269,0.0,0.0,1937049.0,0.0,0,0,0,2
1945733,28960,29200,0.757508758,0.0,0.0,1760155.6,0.0,0,0,0,2
1945741,28960,29200,0.797310512,0.0,0.0,1672288.6,0.0,0,0,0,2
1945745,28960,29200,0.694244126,0.0,0.0,1920554.0,0.0,0,0,0,2
1945784,28960,29200,0.764683988,0.0,0.0,1743639.6,0.0,0,0,0,2
1945789,28960,29200,0.6714689,0.0,0.0,1985696.4,0.0,0,0,0,2
1945802,28960,29200,0.702147958,0.0,0.0,1898935.0,0.0,0,0,0,2
1945845,28960,29200,0.773574988,0.0,0.0,1723599.4,0.0,0,0,0,2
1945851,235,29200,0.816043663,27573.5,76.8101098,1400485.2,0.0,0,1211,0,2
1945855,1176,29200,8.709682151,130055.31,3293.479776,115189.96,0.0,0,4,0,2
1945862,28960,29200,0.780522224,0.0,0.0,1708258.0,0.0,0,0,0,2
1945863,28960,29200,0.687033429,0.0,0.0,1940711.0,0.0,0,0,0,2
1945865,28960,29200,0.759883328,0.0,0.0,1754655.4,0.0,0,0,0,2
1945867,28960,29200,0.799048174,0.0,0.0,1668652.0,0.0,0,0,0,2
1945869,28960,29200,0.696164551,0.0,0.0,1915256.0,0.0,0,0,0,2
1945875,28960,29200,0.774152294,0.0,0.0,1722314.0,0.0,0,0,0,2
1945909,28960,29200,0.677265992,0.0,0.0,1968699.6,0.0,0,0,0,2
1945970,28960,29200,0.706928607,0.0,0.0,1886093.4,0.0,0,0,0,2
1946000,28960,29200,0.779081202,0.0,0.0,1711417.6,0.0,0,0,0,2
1946018,28960,29200,0.679558803,0.0,0.0,1962057.4,0.0,0,0,0,2
1946061,28960,29200,0.70977799,0.0,0.0,1878521.6,0.0,0,0,0,2
1946101,28960,29200,0.744134961,0.0,0.0,1791789.6,0.0,0,0,0,2
1946112,28960,29200,0.782067964,0.0,0.0,1704881.6,0.0,0,0,0,2
1946116,28960,29200,0.684753987,0.0,0.0,1947171.4,0.0,0,0,0,2
1946126,28960,29200,0.750248051,0.0,0.0,1777190.0,0.0,0,0,0,2
1946140,28960,29200,0.787915116,0.0,0.0,1692229.6,0.0,0,0,0,2
1946144,28960,29200,0.687628565,0.0,0.0,1939031.4,0.0,0,0,0,2
1946152,28960,29200,0.781208346,0.0,0.0,1706757.6,0.0,0,0,0,2
1946156,236,29200,0.902820207,48902.0,109.01554,1265874.6,0.0,0,3203,0,2
1946162,1174,29200,8.892723542,130092.3,3364.259252,112818.98,0.0,0,4,0,2
1946204,28960,29200,0.772424447,0.0,0.0,1726166.6,0.0,0,0,0,2
1946232,1176,1444,37735.84906,0.0,0.0,53.0,0.0,0,0,0,2
1946246,28960,29200,0.67444959,0.0,0.0,1976920.6,0.0,0,0,0,2
1946263,28960,29200,0.70575291,0.0,0.0,1889235.4,0.0,0,0,0,2
1946278,28960,29200,0.797343411,0.0,0.0,1672219.6,0.0,0,0,0,2
1946280,236,237,20618.5567,0.0,0.0,97.0,0.0,0,0,0,2
1946281,28960,29200,0.694560687,0.0,0.0,1919678.6,0.0,0,0,0,2
1946288,28960,29200,0.763226525,0.0,0.0,1746969.4,0.0,0,0,0,2
1946306,28960,29200,0.668273084,0.0,0.0,1995192.4,0.0,0,0,0,2
1946312,28960,29200,0.700777846,0.0,0.0,1902647.6,0.0,0,0,0,2
1946327,28960,29200,0.772146364,0.0,0.0,1726788.4,0.0,0,0,0,2
1946347,28960,29200,0.674830997,0.0,0.0,1975803.4,0.0,0,0,0,2
1946350,28960,29200,0.704082057,0.0,0.0,1893718.6,0.0,0,0,0,2
1946369,28960,29200,0.777075647,0.0,0.0,1715834.6,0.0,0,0,0,2
1946373,28960,29200,0.679211707,0.0,0.0,1963060.0,0.0,0,0,0,2
1946390,28960,29200,0.742847263,0.0,0.0,1794895.6,0.0,0,0,0,2
1946395,28960,29200,0.785038578,0.0,0.0,1698430.4,0.0,0,0,0,2
1946397,28960,29200,0.689153397,0.0,0.0,1934741.0,0.0,0,0,0,2
1946403,28960,29200,0.798058006,0.0,0.0,1670722.4,0.0,0,0,0,2
1946404,235,29200,0.926107932,27573.5,87.16990909,1234043.1,0.0,0,1465,0,2
1946405,1176,29200,9.416869122,129981.67,3560.374048,106539.44,0.0,0,4,0,2
1946406,28960,29200,0.798442558,0.0,0.0,1669917.6,0.0,0,0,0,2
1946409,28960,29200,0.693839864,0.0,0.0,1921673.0,0.0,0,0,0,2
1946412,28960,29200,0.768893491,0.0,0.0,1734093.6,0.0,0,0,0,2
1946414,28960,29200,0.672794252,0.0,0.0,1981784.6,0.0,0,0,0,2
1946418,28960,29200,0.70351354,0.0,0.0,1895249.0,0.0,0,0,0,2
1946714,28960,29200,0.776041428,0.0,0.0,1718121.4,0.0,0,0,0,2
1946823,28960,29200,0.67898988,0.0,0.0,1963701.4,0.0,0,0,0,2
1947134,28960,29200,0.745127611,0.0,0.0,1789402.6,0.0,0,0,0,2
1947167,28960,29200,0.783046878,0.0,0.0,1702750.4,0.0,0,0,0,2
1947302,28960,29200,0.685286706,0.0,0.0,1945657.6,0.0,0,0,0,2
1947325,28960,29200,0.753120933,0.0,0.0,1770410.6,0.0,0,0,0,2
1947329,28960,29200,0.790465562,0.0,0.0,1686769.6,0.0,0,0,0,2
1947335,28960,29200,0.687887894,0.0,0.0,1938300.4,0.0,0,0,0,2
1947344,28960,29200,0.757391861,0.0,0.0,1760427.4,0.0,0,0,0,2
1947348,28960,29200,0.797097926,0.0,0.0,1672734.6,0.0,0,0,0,2
1947353,28960,29200,0.694264129,0.0,0.0,1920498.6,0.0,0,0,0,2
1947355,236,29200,0.909343459,48902.0,109.8032226,1256793.8,0.0,0,3145,0,2
1947361,1174,29200,8.99215594,130140.28,3402.19831,111571.46,0.0,0,93,0,2
1947364,28960,29200,0.70040825,0.0,0.0,1903651.6,0.0,0,0,0,2
1947373,28960,29200,0.778868215,0.0,0.0,1711885.6,0.0,0,0,0,2
1947375,28960,29200,0.690338608,0.0,0.0,1931419.4,0.0,0,0,0,2
1947406,28960,29200,0.757931181,0.0,0.0,1759174.6,0.0,0,0,0,2
1947426,236,237,100000.0,0.0,0.0,20.0,0.0,0,0,0,2
1947439,28960,29200,0.794830739,0.0,0.0,1677506.0,0.0,0,0,0,2
1947484,28960,29200,0.69563814,0.0,0.0,1916705.4,0.0,0,0,0,2
1947514,28960,29200,0.764089622,0.0,0.0,1744996.0,0.0,0,0,0,2
1947515,28960,29200,0.66786805,0.0,0.0,1996402.4,0.0,0,0,0,2
1947518,28960,29200,0.697033877,0.0,0.0,1912867.4,0.0,0,0,0,2
1947523,28960,29200,0.766782227,0.0,0.0,1738868.4,0.0,0,0,0,2
1947526,28960,29200,0.671238922,0.0,0.0,1986376.6,0.0,0,0,0,2
1947545,28960,29200,0.701925804,0.0,0.0,1899536.0,0.0,0,0,0,2
1947676,28960,29200,0.773812184,0.0,0.0,1723071.0,0.0,0,0,0,2
1947679,28960,29200,0.677613169,0.0,0.0,1967691.0,0.0,0,0,0,2
1947687,28960,29200,0.742031326,0.0,0.0,1796869.4,0.0,0,0,0,2
1947688,28960,29200,0.777989888,0.0,0.0,1713818.4,0.0,0,0,0,2
1947690,28960,29200,0.68129463,0.0,0.0,1957058.4,0.0,0,0,0,2
1947692,235,29200,0.938395178,27573.5,88.3264461,1217884.8,0.0,0,1266,0,2
1947699,1176,29200,9.050267841,130079.086,3422.416269,110855.06,0.0,0,4,0,2
1947704,28960,29200,0.683217847,0.0,0.0,1951549.4,0.0,0,0,0,2
1947706,1174,1444,64516.12903,0.0,0.0,31.0,0.0,0,0,0,2
1947722,28960,29200,0.75086011,0.0,0.0,1775741.4,0.0,0,0,0,2
1947737,28960,29200,0.788861279,0.0,0.0,1690200.0,0.0,0,0,0,2
1947743,28960,29200,0.688619275,0.0,0.0,1936241.6,0.0,0,0,0,2
1947756,235,237,24390.2439,0.0,0.0,82.0,0.0,0,0,0,2
1947762,28960,29200,0.766041385,0.0,0.0,1740550.0,0.0,0,0,0,2
1947773,28960,29200,0.670604119,0.0,0.0,1988257.0,0.0,0,0,0,2
1947780,28960,29200,0.701111823,0.0,0.0,1901741.4,0.0,0,0,0,2
1947786,28960,29200,0.777411531,0.0,0.0,1715093.4,0.0,0,0,0,2
1947790,28960,29200,0.68013134,0.0,0.0,1960405.6,0.0,0,0,0,2
1947798,28960,29200,0.746247077,0.0,0.0,1786718.4,0.0,0,0,0,2
1947817,28960,29200,0.783361864,0.0,0.0,1702065.6,0.0,0,0,0,2
1947828,28960,29200,0.686161781,0.0,0.0,1943176.4,0.0,0,0,0,2
1948000,28960,29200,0.752669295,0.0,0.0,1771473.0,0.0,0,0,0,2
1948051,28960,29200,0.792423481,0.0,0.0,1682602.0,0.0,0,0,0,2
1948111,28960,29200,0.689770887,0.0,0.0,1933009.0,0.0,0,0,0,2
1948198,28960,29200,0.759333298,0.0,0.0,1755926.4,0.0,0,0,0,2
1948246,28960,29200,0.799015932,0.0,0.0,1668719.4,0.0,0,0,0,2
1948317,236,29200,0.909869571,48902.0,109.8667507,1256067.0,0.0,0,3317,0,2
1948422,1174,29200,9.313732629,130083.3,3523.473033,107719.22,0.0,0,4,0,2
1948426,28960,29200,0.67100944,0.0,0.0,1987056.0,0.0,0,0,0,2
1948431,1176,1444,21276.59574,0.0,0.0,94.0,0.0,0,0,0,2
1948433,28960,29200,0.702187525,0.0,0.0,1898828.0,0.0,0,0,0,2
1948442,28960,29200,0.770210121,0.0,0.0,1731129.4,0.0,0,0,0,2
1948451,28960,29200,0.676233225,0.0,0.0,1971706.4,0.0,0,0,0,2
1948453,236,237,18018.01802,0.0,0.0,111.0,0.0,0,0,0,2
1948533,28960,29200,0.741493356,0.0,0.0,1798173.0,0.0,0,0,0,2
1948547,28960,29200,0.777466985,0.0,0.0,1714971.0,0.0,0,0,0,2
1948549,28960,29200,0.682958995,0.0,0.0,1952289.0,0.0,0,0,0,2
1948552,28960,29200,0.752513395,0.0,0.0,1771840.0,0.0,0,0,0,2
1948588,28960,29200,0.792017101,0.0,0.0,1683465.4,0.0,0,0,0,2
1948605,28960,29200,0.689961968,0.0,0.0,1932473.6,0.0,0,0,0,2
1948637,28960,29200,0.776195934,0.0,0.0,1717779.4,0.0,0,0,0,2
1948639,28960,29200,0.67755991,0.0,0.0,1967845.6,0.0,0,0,0,2
1948655,28960,29200,0.741006268,0.0,0.0,1799355.0,0.0,0,0,0,2
1948661,28960,29200,0.784774588,0.0,0.0,1699001.6,0.0,0,0,0,2
