Init Bwd Win Bytes,Init Fwd Win Bytes,Flow Packets/s,Packet Length Variance,Flow Bytes/s,Flow IAT Mean,Idle Mean,Idle Max,Bwd IAT Min,Idle Min,Label
227,29200,2.752391742,165.20667,34.51957977,379116.9,0,0,3,0,1
235,251,0.122108893,6087599.5,121.2032517,8933904,98300000,98300000,188,98300000,4
28960,29200,0.757893987,0,0,1759261,0,0,0,0,2
-1,256,2.528492955,0,15.17095773,527323.3,0,0,0,0,3
-1,43800,19.31172994,0,0,103564,0,0,0,0,0
247,29200,3.85243348,35944.473,345.483327,264568.03,0,0,4,0,1
28960,29200,0.66698493,0,0,1999045.6,0,0,0,0,2
229,8192,32.98207424,4394063,47935.32215,34650.855,0,0,65,0,3
229,8192,6.72763846500204,3582267.142590853,8548.231810126284,167780.81994124321,0,0,3,0,3
227,29200,2.8063650492746954,158.56932161930837,34.27373034355952,371825.7829489702,0,0,25,0,1
28960,29200,0.7401210295539078,0,0,1801507.2509658309,0,0,0,0,6
235,0,0.162774097,3229209.8,138.7532906,6616059.5,85000000,85000000,3,85000000,4
235,251,0.12758188265577308,4160459.5898236837,116.81188653375544,8493027.339700233,99963315.1375594,99963315,31,99963315,4
33,29200,3.044913272,249034.88,771.9656438,346661.94,5103553,5103553,48,5103553,0
29200,1024,4918.032787,4,16393.44262,305,0,0,0,0,5
235,274,0.149125211,1911542.9,121.3779798,7184758,100000000,100000000,15,100000000,4
-1,-1,79.07274920141485,235.2,5139.728698351398,16863.725537205548,0,0,3,0,0
-1,251,255.6237219,0,0,4890,0,0,0,0,5
28960,29200,0.7982149999202973,0,0,1670393.7862206465,0,0,0,0,2
229,8192,230.6501038,9696701,383109.8224,5058.1665,0,0,368,0,3
235,87,0.15165926163723317,2345966.7045595758,139.16185523567384,7143411.110284456,84965274.61078519,84965274,38,84965274,4
235,29200,1265.822785,4335.4443,46677.21519,902.8571,0,0,849,0,5
124,22116,91.98544297418874,0,433.2181043530279,20997.703394810906,0,0,0,0,0
508,8192,1.77833865501176,527137.7,889.89682968293,589099.9,10631583,10631583,47,10631583,0
247,29200,4.131876533761246,35944.473,370.54356911282935,246675.04933445342,0,0,3,0,1
229,8192,63.92073828,3923213,92900.803,17879.285,0,0,155,0,3
-1,256,0.761915646,0,4.571493878,1749975,5248931,5248931,0,5248931,3
28960,29200,0.699862914,0,0,1905135,0,0,0,0,2
-1,1439,5797.101449,0,0,345,0,0,0,0,6
28960,29200,0.7289932405224604,0,0,1829006.53956028,0,0,0,0,6
28960,29200,0.6816943604286387,0,0,1955910.835538677,0,0,0,0,6
229,256,0.15469366799367548,3720473.4188711015,128.90557054978777,6961911.854079007,45115841.59656167,84779042,3,5419833,3
-1,237,14285.71429,0,0,140,0,0,0,0,0
247,29200,4.439193725,35944.473,398.1035429,229598.17,0,0,3,0,1
0,29200,0.054357237,10.8,0.163071712,24500000,73600000,73600000,73600000,73600000,5
235,274,0.15112403865952853,2780818.8132503154,138.72580124351123,7168505.805951604,85049253.22662392,85049253,23,85049253,4
-1,256,39.06005875,0,234.3603525,32002,0,0,0,0,3
229,8192,209.16696518497835,1740741.4759504541,243198.4304088021,5352.31005491061,0,0,49,0,3
-1,256,1.737121835228974,0,10.422731010172418,767553.1367205722,0,0,0,0,3
249,259,29777.204364426765,0,0,67.23201016619554,0,0,0,0,1
28960,29200,0.6847256906897629,0,0,1947251.7827953813,0,0,0,0,2
28960,29200,0.7158923561066703,0,0,1862477.513879967,0,0,0,0,6
-1,256,0.6303601813021852,0,3.782161090691162,1982995.4817509952,7930873.391285457,7930873,0,7930873,3
235,139,0.14922277882408688,2048648.6940510722,123.57464678822917,7180119.233322137,99955399.4227042,99955399,33,99955399,4
229,8192,127.4494185,3923213,185231.7986,8967.143,0,0,87,0,3
119,8192,2.736681937,253529.17,802.8251941,393514.16,0,0,48,0,0
28960,29200,0.6921332706386841,0,0,1926411.2218768382,0,0,0,0,6
235,274,0.201756212,1721640.2,150.3558499,5266256.5,83700000,83700000,31,83700000,4
229,256,0.149784115,4423095,134.3793949,7232631.5,82400000,82400000,4,82400000,3
28960,29200,0.6805687905276067,0,0,1959145.5947555576,0,0,0,0,2
-1,274,2028.397566,7.2,3042.596349,657.3333,0,0,0,0,4
28960,29200,0.757537594,0,0,1760088.6,0,0,0,0,2
29200,1024,4580.152672,4,15267.17557,327.5,0,0,0,0,5
348,29200,2.195727731,556049.06,1206.155288,465330.53,0,0,61,0,2
28960,29200,0.7384734211538436,0,0,1805526.5770011796,0,0,0,0,6
227,29200,2.4714941020968606,154.5284388026356,29.451622280857883,422205.493418381,0,0,2,0,1
229,8192,6.712943348051694,4612570.286927542,8676.852218873373,167599.94402379642,0,0,28,0,3
28960,29200,0.793307499,0,0,1680727,0,0,0,0,6
237,8192,108.94176741942266,5711.6963,5307.0203825530925,10709.249283794512,0,0,652,0,1
-1,256,0.413015353,0,2.478092117,3228290,9684249,9684249,0,9684249,3
0,1024,16806.72269,5.3333335,67226.89076,119,0,0,0,0,5
0,29200,29411.76471,12,88235.29412,68,0,0,0,0,5
28960,29200,0.712003742,0,0,1872649.4,0,0,0,0,2
235,227,0.16411140587997364,2301251.146844536,143.27530374917154,6562152.568610044,85000000,85000000,31,85000000,4
28960,29200,0.7728697223280441,0,0,1725172.150300818,0,0,0,0,6
28960,29200,0.673025298,0,0,1981104.4,0,0,0,0,2
256,8192,54.73154179,19200000,106060.6061,21925.2,0,0,100,0,0
848,1026,54669.25484749372,0,0,36.73152160544701,0,0,0,0,2
235,32,0.11169318252979395,5373394.223960453,121.2816156142373,9848407.853594145,98486928.96232598,98486928,166,98486928,4
28960,29200,0.737748351,0,0,1807301,0,0,0,0,6
28960,29200,0.677128184,0,0,1969100.4,0,0,0,0,2
229,256,0.1687257437768829,5493283.6555281915,151.74961246208932,6424093.903272794,72196107.03174694,72196107,193,72196107,3
28960,29200,0.7649196755068371,0,0,1743102.428418463,0,0,0,0,6
227,29200,434.6566213,240.14285,2970.153579,2760.8,0,0,11924,0,5
28960,29200,0.695465305,0,0,1917181.6,0,0,0,0,2
17520,8192,19.6822719,36731.145,2181.920427,59275,0,0,4,0,0
28960,29200,0.737295794,0,0,1808410.4,0,0,0,0,2
229,8192,81.41858072655769,3923213,118331.72977383363,15107.485323091922,0,0,160,0,3
235,0,0.153103019,2773191.8,140.8665546,7075845.5,84800000,84800000,46,84800000,4
235,34,0.155420982490867,2774558.7547670216,143.20185936040065,6970317.220301555,83513666.63504282,83513666,45,83513666,4
-1,247,53.34186803,0,0,37494,0,0,0,0,1
28960,29200,0.7313681864517326,0,0,1823067.250705037,0,0,0,0,6
-1,256,0.7104011578227863,0,4.262406947082098,1759602.7328854077,7033826.405661024,7033826,0,7033826,3
235,274,0.120832781,6083815,120.9636829,9028254,99300000,99300000,202,99300000,4
28960,29200,0.677483333073721,0,0,1968068.102600155,0,0,0,0,2
28960,29200,0.783139017,0,0,1702550,0,0,0,0,2
28960,29200,0.6974626669650806,0,0,1911691.3566568282,0,0,0,0,6
28960,29200,0.6822146661582926,0,0,1954419.132952547,0,0,0,0,2
28960,29200,0.72571442,0,0,1837270,0,0,0,0,2
-1,-1,4188.481675,3121.2,339267.0157,318.33334,0,0,4,0,0
93,623,50486.62624851469,41.2619360635386,330378.89750170097,40.84184308129529,0,0,0,0,1
235,29200,0.815281224,27573.5,76.73834517,1401795,0,0,1209,0,2
235,0,0.120961969,6080930,120.5890033,9018612,99000000,99000000,84,99000000,4
235,224,0.14228343182294811,2295501.5496787126,121.249906164879,7568859.227404749,98310659.3030308,98310659,85,98310659,4
28960,29200,0.742847263,0,0,1794895.6,0,0,0,0,2
227,29200,2.75442415,156.33333,33.28262515,378837.2,0,0,3,0,1
28960,29200,0.7414677432713129,0,0,1798235.1839490414,0,0,0,0,2
229,8192,4.394064059,7025604.5,6389.5184,260091.14,0,0,4,0,3
28960,29200,7532.956685,0,0,177,0,0,0,0,5
28960,29200,5610.098177,0,0,237.66667,0,0,0,0,5
229,8192,4.59867446946178,11200000,6687.047512672617,250093.60885474787,0,0,23,0,3
0,229,13698.63014,65.333336,63926.94064,109.5,0,0,0,0,1
28960,29200,0.754305963824221,0,0,1767629.2533996059,0,0,0,0,6
29200,1024,4991.680532,4,16638.93511,300.5,0,0,0,0,5
28960,29200,3976.143141,0,0,335.33334,0,0,0,0,5
247,29200,4.128896530720422,35942.83266050647,370.2549205699911,246852.7934663807,0,0,3,0,1
0,229,10974.33246664783,65.333336,51213.55150557651,136.6829971484502,0,0,0,0,1
344,8192,9.04273399015267,867037.1058900121,8242.5609890339,499471.1411428619,58537368.93220158,58582697,1,58492040,0
247,29200,4.202624471778025,35769.649025667815,374.5593106695049,242494.04403774897,0,0,3,0,1
29200,1024,5376.344086,4,17921.14695,279,0,0,0,0,5
235,251,0.152498369,2494492.5,121.1752037,7025836.5,98300000,98300000,46,98300000,4
473,7822,0.3324372171525705,198884.66146784005,117.15763517589045,3478454.342482768,0,0,45,0,0
0,29200,0.217775145,10.8,0.653325435,6122523,18400000,18400000,18400000,18400000,5
229,256,0.19285819743344354,3494671.3287054305,163.55325593108347,5618052.196864496,35143611.223474815,62061535,26,8292626,3
0,1024,55555.55556,5.3333335,222222.2222,36,0,0,0,0,5
229,256,0.1538948729310514,3454726.587292118,128.21993166049805,6997785.028404218,45244029.80222133,84520149,3,5963116,3
28960,29200,0.7396490531316325,0,0,1802656.770913842,0,0,0,0,6
-1,-1,127.6039174,480,8166.650716,10449,0,0,1,0,0
29200,1024,3911.342894,4,13037.80965,383.5,0,0,0,0,5
229,256,0.1827638542492371,5388642.954781406,163.5523750199438,5926979.053055906,68359356.01124477,68359356,185,68359356,3
-1,256,0.712354927,0,4.274129563,1754743.2,7012972,7012972,0,7012972,3
235,274,0.15107377367462443,2779641.942661617,138.99814638214153,7170890.167520901,85089543.21596657,85089543,6,85089543,4
28960,29200,0.7004116004793387,0,0,1903642.4985768138,0,0,0,0,2
236,237,83333.33333,0,0,24,0,0,0,0,2
29200,1024,4178.272981,4,13927.5766,359,0,0,0,0,5
28960,29200,0.7500942798814542,0,0,1777554.3277247376,0,0,0,0,6
28960,29200,0.7198422383686798,0,0,1852257.6655225218,0,0,0,0,2
28960,29200,0.7063944763478897,0,0,1887519.549558299,0,0,0,0,6
28960,29200,0.7324296765598745,0,0,1820425.120232292,0,0,0,0,6
0,229,13043.47826,65.333336,60869.56522,115,0,0,0,0,1
235,274,0.15337121955615485,4671176.771195257,139.56915176393082,7062717.639785947,85413087.36607184,85413087,51,85413087,4
0,229,13574.66063,65.333336,63348.41629,110.5,0,0,0,0,1
0,229,11029.41176,65.333336,51470.58824,136,0,0,0,0,1
28960,29200,3051.106026,0,0,437,0,0,0,0,5
28960,29200,0.6951582080606963,0,0,1918028.5641992192,0,0,0,0,6
-1,-1,15985.791781104635,449.3634199175514,799178.518379369,84.21891166436326,0,0,48,0,0
28960,29200,0.7304447650180895,0,0,1825371.8788317624,0,0,0,0,2
0,29200,0.07238511,10.8,0.217155329,18400000,55300000,55300000,55300000,55300000,5
235,147,0.13853457496024113,4005022.97022706,122.29973894177225,7804874.38738067,97965651.90101157,97965651,131,97965651,4
235,274,0.14189062546959963,2945310.4689282277,140.93220649154603,7688384.130503368,84461145.42354347,84461145,27,84461145,4
227,29200,2.618933976,159.83333,32.19106346,398436.25,0,0,3,0,1
28960,29200,0.714943462,0,0,1864949.4,0,0,0,0,2
28960,29200,0.7461259240286291,0,0,1787008.4870878702,0,0,0,0,6
235,237,43478.26087,0,0,46,0,0,0,0,2
29200,1024,6607.929515,4,22026.43172,227,0,0,0,0,5
28960,29200,0.6681517052146173,0,0,1995554.9909369568,0,0,0,0,6
229,8192,135.8524880444001,7025604.5,197546.4992062173,8430.948537496799,0,0,126,0,3
229,256,0.15368900104437835,1927604.0806601078,116.54993416078626,7065744.503203659,97990407.77588128,97990407,30,97990407,3
235,251,0.207807892,3230643.8,177.096854,5182301,66400000,66400000,3,66400000,4
235,274,0.142054295,5322280.5,120.8374718,7581066.5,98400000,98400000,193,98400000,4
28960,29200,0.791653126,0,0,1684239.4,0,0,0,0,2
28960,29200,0.703371276,0,0,1895632.4,0,0,0,0,2
28960,29200,0.747265057,0,0,1784284.4,0,0,0,0,6
-1,-1,65.65341562,85.333336,3282.670781,30463,0,0,0,0,0
28960,29200,3666.361137,0,0,363.66666,0,0,0,0,5
-1,-1,130.6805188,874.8,7840.831128,10203,0,0,48,0,0
28960,29200,0.745614436,0,0,1788234.4,0,0,0,0,6
247,29200,4.660417249462706,35944.473,417.9427016930338,218699.5180103527,0,0,32,0,1
330,358,25674.43641382745,0,0,77.89966744529217,0,0,0,0,2
29200,1024,6696.428571,4,22321.42857,224,0,0,0,0,5
28960,29200,0.726244629,0,0,1835928.6,0,0,0,0,6
229,256,0.181806161,3884417.5,151.4575186,5923468.5,75200000,75200000,190,75200000,3
28960,29200,0.698813851,0,0,1907995,0,0,0,0,6
650,22742,1.3985930803477538,15651.058776791115,93.55673391948882,1790200.589884711,5831760.761212916,5831760,298,5831760,0
-1,-1,64.99203848,5461.3335,7344.100348,30773,0,0,0,0,0
247,29200,4.760993825,37608.96,452.580073,214326.72,0,0,16,0,1
28960,29200,0.6863880050627975,0,0,1942535.8662815413,0,0,0,0,2
229,256,0.170880219,2648631.8,142.3554281,6302210.5,40400000,74200000,48,6587817,3
28960,29200,0.7121989670111901,0,0,1872136.0616510059,0,0,0,0,2
-1,-1,14814.81481,23018.7,2496296.296,90,0,0,4,0,0
28960,29200,5063.291139,0,0,263.33334,0,0,0,0,5
28960,29200,0.7632322449253102,0,0,1746956.4192318646,0,0,0,0,6
235,251,0.162048583,3152221.8,121.4959248,6582388,98600000,98600000,88,98600000,4
247,29200,3.940740776,35944.473,353.4026586,258639.39,0,0,1,0,1
28960,29200,0.7241331447296354,0,0,1841282.0807396274,0,0,0,0,2
28960,29200,0.755921606,0,0,1763851.4,0,0,0,0,6
227,29200,2.702132151,156.34,32.53817465,386168.47,0,0,2,0,1
235,252,0.12214062680869017,5021443.198673907,120.82967703840818,8931305.973904697,98510394.25673029,98510394,181,98510394,4
-1,-1,15413.030454540274,1171.4693949128607,1201689.214771437,86.53828079022475,0,0,4,0,0
235,237,17.27220126,0,0,115793,0,0,0,0,0
235,26,0.12200247627380126,2939845.68396152,121.83284059993457,8941696.660061447,98289312.30769053,98289312,45,98289312,4
235,0,0.120141954,6084959,119.361031,9080168,99700000,99700000,82,99700000,4
227,29200,4519.309778,3923799,4781429.745,243.4,0,0,46,0,5
247,29200,4.568200788,34909.06,394.7756062,222958.36,0,0,4,0,1
0,229,12448.13278,65.333336,58091.28631,120.5,0,0,0,0,1
28960,29200,0.7626171871623774,0,0,1748365.7212476907,0,0,0,0,6
28960,29200,3062.787136,0,0,435.33334,0,0,0,0,5
28960,29200,0.690945692,0,0,1929722.4,0,0,0,0,2
0,1024,12048.19277,5.3333335,48192.77108,166,0,0,0,0,5
-1,256,0.5976198484177992,0,3.585719091627005,2091801.224960685,8365909.3719757125,8365909,0,8365909,3
-1,-1,18300.044308381428,531.9760759283529,978156.74414286,73.52829710155453,0,0,29,0,0
28960,29200,0.7168181651087485,0,0,1860071.9731913386,0,0,0,0,2
28960,29200,0.718253939,0,0,1856353.6,0,0,0,0,6
28960,29200,0.748481845,0,0,1781383.6,0,0,0,0,6
28960,29200,0.711203157,0,0,1874757.4,0,0,0,0,2
1176,29200,9.034880622563843,130050.5800523127,3416.4180894101114,111043.85982763932,0,0,3,0,2
235,274,0.122098811,3650726.8,121.0914962,8934641,98300000,98300000,15,98300000,4
28960,29200,0.782134137140707,0,0,1704737.454768163,0,0,0,0,6
28960,29200,0.7133982338873249,0,0,1868988.786166506,0,0,0,0,6
0,1024,29850.74627,5.3333335,119402.9851,67,0,0,0,0,5
235,0,0.131711335,2778458.5,120.829952,8225058,98600000,98600000,46,98600000,4
28960,29200,5063.291139,0,0,263.33334,0,0,0,0,5
28960,29200,0.78609755,0,0,1696142.4,0,0,0,0,6
227,29200,2.812566029,155.67667,33.75079235,371005.78,0,0,3,0,1
235,29200,1239.925604,4335.4443,45722.25666,921.7143,0,0,875,0,5
235,251,0.14024940783366482,2027509.0677872119,119.94105810685866,7678628.5247151675,99772226.69318557,99772226,16,99772226,4
247,29200,4.71098075000273,35898.421656599785,421.793502844734,216345.4243682025,0,0,3,0,1
28960,29200,0.7103565165377261,0,0,1876991.8479511107,0,0,0,0,2
0,229,10977.72878510384,65.333336,51229.40100455877,136.64197150044328,0,0,0,0,1
14,29200,4.967303438154449,179592.01724298167,1208.793623675787,223375.934345223,0,0,126,0,0
29200,1024,6696.428571,4,22321.42857,224,0,0,0,0,5
235,251,0.163478954,2627316.5,139.7394741,6587533.5,85500000,85500000,45,85500000,4
227,29200,2.967439767,169.19333,37.46392706,351642.6,0,0,3,0,1
229,8192,4.17841882248505,7830238.698994785,6940.353663520568,286329.9737605683,0,0,184,0,3
-1,256,0.485860311,0,2.915161866,2744273,8231799,8231799,0,8231799,3
28960,29200,0.76531442,0,0,1742203.4,0,0,0,0,2
229,8192,58.11546089,7025604.5,84507.14457,19665.285,0,0,4,0,3
0,8192,6.043561995,10.285714,18.13068598,198558.4,0,0,492059,0,1
28960,29200,0.7182307452138451,0,0,1856413.6165716161,0,0,0,0,6
0,229,13953.48837,65.333336,65116.27907,107.5,0,0,0,0,1
235,274,0.157186655,2774808,144.6479963,6892018.5,82600000,82600000,46,82600000,4
28960,29200,0.735456215,0,0,1812933.6,0,0,0,0,2
229,253,0.12914693215586226,11978018.639433319,145.15359390137377,8772812.392173039,39275222.198819354,70729351,88,7902295,3
229,256,0.15950935312186265,3212639.763583602,126.15618499732562,6751849.453302981,90502170.7869082,90502170,26,90502170,3
28960,29200,0.7473438,0,0,1784096.4,0,0,0,0,2
227,29200,2.6639143410578683,156.32192730318104,32.1379977371005,391708.6561809235,0,0,3,0,1
0,29200,0.108613702,10.8,0.325841106,12300000,36800000,36800000,36800000,36800000,5
229,256,0.1309511040755246,4366400.927347425,117.44626237977211,8272854.148279105,49344576.75949186,87845172,111,10821692,3
-1,157,750000,450.25,19000000,2,0,0,0,0,0
247,29200,12.60126296,74636.76,1647.09008,82807.44,0,0,602,0,1
-1,30368,159.872102318146,240.25,1652.01172395417,9382.5,0,0,0,0,0
28960,29200,3717.472119,0,0,358.66666,0,0,0,0,5
28960,29200,0.7399942312588599,0,0,1801815.9997799208,0,0,0,0,6
229,8192,11.3115774,7025604.5,16448.44749,101034.29,0,0,191,0,3
-1,256,0.528222283,0,3.169333696,2366428,9464725,9464725,0,9464725,3
247,29200,5.213620517,34909.06,450.5516058,195357.23,0,0,3,0,1
-1,256,2.158742378157598,0,12.952454269345495,617863.4762380442,0,0,0,0,3
28960,29200,4036.326942,0,0,330.33334,0,0,0,0,5
28960,29200,4192.872117,0,0,318,0,0,0,0,5
247,29200,4.544639259951806,35944.473,407.559818881043,224270.99407332827,0,0,25,0,1
247,29200,3.9665053987952206,35944.473,355.713210598125,256960.42662760994,0,0,2,0,1
28960,29200,6220.839813,0,0,214.33333,0,0,0,0,5
1150,29200,4.625442589427432,596771.5253409734,3460.986134257462,216898.07958346605,0,0,4,0,6
247,29200,4.271629881,35944.473,383.0765439,238604.66,0,0,3,0,1
235,274,0.164977035,3821872.8,140.8314673,6527715,84700000,84700000,64,84700000,4
28960,29200,0.7730567977512269,0,0,1724754.7426350927,0,0,0,0,6
28960,29200,0.7470313122187948,0,0,1784842.7772776752,0,0,0,0,6
29200,1024,5514.705882,4,18382.35294,272,0,0,0,0,5
227,29200,5213.270142,3923799,5515639.81,211,0,0,47,0,5
235,237,17857.14286,0,0,112,0,0,0,0,2
28960,29200,0.763596018,0,0,1746124,0,0,0,0,6
28960,29200,0.6689833472176557,0,0,1993074.0989292208,0,0,0,0,6
28960,29200,0.764683988,0,0,1743639.6,0,0,0,0,2
-1,256,0.6611397339896427,0,3.9668384068901066,2016721.0249104998,6049165.338397622,6049165,0,6049165,3
-1,-1,19.02364322,275.2381,748.2632999,63079.4,0,0,3,0,0
-1,256,0.4532327522308288,0,2.7193965114025547,2757964.941775454,11000586.063877882,11000586,0,11000586,3
-1,1439,7454.1969361036845,0,0,268.48554649579773,0,0,0,0,6
247,29200,4.192438081199952,37608.96,398.5331639758674,243395.1501819716,0,0,3,0,1
28960,29200,0.744588332,0,0,1790698.6,0,0,0,0,6
-1,-1,41.93575442,936.3333,3459.69974,47692,0,0,0,0,0
28960,29200,0.778382603,0,0,1712953.6,0,0,0,0,6
-1,-1,17.2723504214453,85.333336,1001.79632444383,115792,0,0,0,0,0
-1,-1,167.28239849611006,1929.44157515006,13041.649829278851,7970.830406604203,0,0,34,0,0
28960,29200,4993.757803,0,0,267,0,0,0,0,5
-1,256,0.394338094,0,2.366028562,3381193.2,10100000,10100000,0,10100000,3
28960,29200,0.7322050602932518,0,0,1820983.6943902336,0,0,0,0,6
28960,29200,0.691750102,0,0,1927478.4,0,0,0,0,2
235,116,0.1849163408610667,1856141.2478005744,146.24931409375077,5784881.925421447,83842373.82536487,83842373,29,83842373,4
227,29200,2.644010435,156,31.94845942,394657.4,0,0,3,0,1
235,0,0.15105353,3421598.2,138.2139798,7171850.5,85000000,85000000,48,85000000,4
28960,29200,0.7777404356439162,0,0,1714368.0348519916,0,0,0,0,2
28960,29200,0.705888789,0,0,1888871.6,0,0,0,0,6
-1,256,0.7525033518865395,0,4.5150201093722595,1661137.109236781,6643554.93537409,6643554,0,6643554,3
-1,-1,15797.570622457639,6643.153934298516,1776436.5374510854,86.55907406212656,0,0,3,0,0
229,8192,5.55029819,2132715.8,6453.331705,200189.44,0,0,50,0,3
28960,29200,0.7094579201333929,0,0,1879369.181210249,0,0,0,0,6
0,29200,5698.005698,12,17094.01709,351,0,0,0,0,5
-1,30888,127.94174255033118,66.44831768631747,959.2592227972385,15096.433767969287,0,0,0,0,0
28960,29200,0.7134164082257372,0,0,1868941.155398198,0,0,0,0,6
-1,1439,6557.377049,0,0,305,0,0,0,0,6
7,248,10987.713699118618,0,65926.28217531345,180.017126739211,0,0,0,0,0
